state,county_fips,status,formatted_address,latitude,longitude,year_built,listing_office_website,listing_agent_email,hoa_exists,state_fips,bedrooms,history_most_recent_price,mls_number,hoa_fee,lot_size,listing_office_phone,listing_office_name,listing_agent_name,listing_agent_phone,address_line2,price,listing_type,id,listing_agent_website,removed_date,created_date,property_type,address_line1,city,listing_office_email,last_seen_date,listed_date,bathrooms,zip_code,history_event_count,history_most_recent_event_type,history_min_price,days_on_market,mls_name,square_footage,history_max_price,history_most_recent_event_date,market_averageprice,market_medianprice,market_minprice,market_maxprice,market_averagedaysonmarket,market_mediandaysonmarket,market_mindaysonmarket,market_maxdaysonmarket,market_newlistings,market_totallistings
TX,273,Active,"2182 Isabella Dr, Lot 11, Kingsville, TX 78363",27.491234,-97.842331,,kwcoastalbend.com,cindy_alvarado@yahoo.com,TRUE,48,,30000,434318,25,10890,3612257900,Keller Williams Coastal Bend,Cynthia Alvarado,3615484870,Lot 11,30000,Standard,"2182-Isabella-Dr,-Lot-11,-Kingsville,-TX-78363",http://www.corpuscindy.com,,2021-09-23 07:41:30.251000+00:00,Land,2182 Isabella Dr,Kingsville,tammygood@kw.com,2025-11-09 06:49:57.488000+00:00,2024-01-25 00:00:00+00:00,,78363,1,Sale Listing,30000,655,SouthTexas,,30000,1/25/2024,338174,32000,17000,4537500,152.05,136,5,357,2,86
TX,273,Active,"2150 Isabella Dr, Lot 9, Kingsville, TX 78363",27.491232,-97.84259,,kwcoastalbend.com,cindy_alvarado@yahoo.com,TRUE,48,,30000,434315,25,7405,3612257900,Keller Williams Coastal Bend,Cynthia Alvarado,3615484870,Lot 9,30000,Standard,"2150-Isabella-Dr,-Lot-9,-Kingsville,-TX-78363",http://www.corpuscindy.com,,,Land,2150 Isabella Dr,Kingsville,tammygood@kw.com,2025-11-09 06:49:57.489000+00:00,2024-01-25 00:00:00+00:00,,78363,1,Sale Listing,30000,655,SouthTexas,,30000,1/25/2024,338174,32000,17000,4537500,152.05,136,5,357,2,86
TX,273,Active,"1471 Lewis St, Lot 30, Kingsville, TX 78363",27.503511,-97.844971,,kwcoastalbend.com,cindy_alvarado@yahoo.com,TRUE,48,,32000,416353,20,9148,3612257900,Keller Williams Coastal Bend,Cynthia Alvarado,3615484870,Lot 30,32000,Standard,"1471-Lewis-St,-Lot-30,-Kingsville,-TX-78363",http://www.corpuscindy.com,,,Land,1471 Lewis St,Kingsville,tammygood@kw.com,2025-11-09 06:49:57.489000+00:00,2023-04-01 00:00:00+00:00,,78363,1,Sale Listing,32000,954,SouthTexas,,32000,4/1/2023,338174,32000,17000,4537500,152.05,136,5,357,2,86
TX,273,Active,"N County Rd, 1050 Lot 1, Kingsville, TX 78363",27.51379,-97.854072,,,michellesanchez@remax.net,FALSE,48,,1080000,449535,,5227200,3617777653,RE MAX Elite,Michelle Sanchez,3614424176,1050 Lot 1,1080000,Standard,"N-County-Rd,-1050-Lot-1,-Kingsville,-TX-78363",,,2024-10-15 00:00:00+00:00,Land,N County Rd,Kingsville,ninalozano@remax.net,2025-11-09 06:49:57.490000+00:00,2024-10-14 00:00:00+00:00,,78363,1,Sale Listing,1080000,392,SouthTexas,4426,1080000,10/14/2024,338174,32000,17000,4537500,152.05,136,5,357,2,86
TX,273,Active,"2166 Isabella Dr, Lot 10, Kingsville, TX 78363",27.491234,-97.842461,,kwcoastalbend.com,cindy_alvarado@yahoo.com,TRUE,48,,30000,434317,25,10454,3612257900,Keller Williams Coastal Bend,Cynthia Alvarado,3615484870,Lot 10,30000,Standard,"2166-Isabella-Dr,-Lot-10,-Kingsville,-TX-78363",http://www.corpuscindy.com,,,Land,2166 Isabella Dr,Kingsville,tammygood@kw.com,2025-11-09 06:49:57.490000+00:00,2024-01-25 00:00:00+00:00,,78363,1,Sale Listing,30000,655,SouthTexas,,30000,1/25/2024,338174,32000,17000,4537500,152.05,136,5,357,2,86
TX,273,Active,"4630 S Hwy, 77, Kingsville, TX 78363",27.470519,-97.851882,1900,,tolvanenteam@exprealty.com,FALSE,48,0,4200000,437215,,8929800,8885197431,eXp Realty LLC,Sara Tolvanen,2103362300,77,4200000,Standard,"4630-S-Hwy,-77,-Kingsville,-TX-78363",https://tolvanenteam.exprealty.com,,2022-08-11 08:15:02.614000+00:00,Land,4630 S Hwy,Kingsville,txmls@exprealty.net,2025-11-09 06:49:57.491000+00:00,2024-03-30 00:00:00+00:00,,78363,1,Sale Listing,4200000,590,SouthTexas,,4200000,3/30/2024,338174,32000,17000,4537500,152.05,136,5,357,2,86
TX,481,Active,"County Road, 403, El Campo, TX 77437",29.059123,-96.243547,,,melissarod@therealestateservice.com,FALSE,48,,960000,618336,,3484800,9795432523,The Real Estate Service,Melissa Rod,9795432523,403,960000,Standard,"County-Road,-403,-El-Campo,-TX-77437",,,2025-05-13 00:00:00+00:00,Land,County Road,El Campo,melissarod@therealestateservice.com,2025-11-09 06:52:18.639000+00:00,2025-05-13 00:00:00+00:00,,77437,1,Sale Listing,960000,181,Houston,,960000,5/13/2025,760019,252000,19900,7500000,113.13,89,4,363,1,62
TX,481,Active,"County Road, 394, El Campo, TX 77437",29.277473,-96.460345,,https://www.har.com/web/countrypriderealestate,broker@countrypridetx.com,FALSE,48,,424080,81269102,,1191802,9793320753,Country Pride Real Estate,Lisa Morton Perez,9793320753,394,424080,Standard,"County-Road,-394,-El-Campo,-TX-77437",http://har.com/lisamortonperez,,2024-03-27 00:00:00+00:00,Land,County Road,El Campo,broker@countrypridetx.com,2025-11-09 06:52:18.645000+00:00,2025-03-17 00:00:00+00:00,,77437,2,Sale Listing,424080,238,Houston,,424080,3/17/2025,760019,252000,19900,7500000,113.13,89,4,363,1,62
TX,481,Active,"504 W Burleson St, Wharton, TX 77488",29.311469,-96.104759,1969,powersrealestate.com,jennifer@thedoublejgroup.com,FALSE,48,4,220000,20568705,,22621,2104527853,Powers Real Estate,Jennifer Hernandez,9795332995,,220000,Standard,"504-W-Burleson-St,-Wharton,-TX-77488",http://www.har/jennifershernandez,,2025-03-09 00:00:00+00:00,Multi-Family,504 W Burleson St,Wharton,kclark@clarkrealtysa.com,2025-11-09 06:52:18.648000+00:00,2025-03-08 00:00:00+00:00,2,77488,1,Sale Listing,220000,247,Houston,2256,220000,3/8/2025,216000,220000,115000,350000,106.8,84,25,246,0,5
TX,481,Active,"7654 County Rd, 121, Wharton, TX 77488",29.350765,-96.006907,1951,www.leycorealestate.com,sallykallinarealestate@gmail.com,FALSE,48,4,6000000,27918760,,6567977,9797323302,Leyco Real Estate,Sally Kallina,9797584321,121,6000000,Standard,"7654-County-Rd,-121,-Wharton,-TX-77488",https://www.leycorealestate.com/,,2025-03-22 00:00:00+00:00,Land,7654 County Rd,Wharton,leyco@sbcglobal.net,2025-11-09 06:52:18.649000+00:00,2025-03-21 00:00:00+00:00,2.5,77488,1,Sale Listing,6000000,234,Houston,2518,6000000,3/21/2025,411187,150000,14900,6000000,156.11,121,6,363,1,66
TX,481,Active,"County Road, 358, El Campo, TX 77437",29.176483,-96.381825,,www.sellingtexasproperties.com,ajguel@remax.net,FALSE,48,,195000,61193866,,432333,9795437006,Re/Max Professionals,Aj Guel,9795786435,358,195000,Standard,"County-Road,-358,-El-Campo,-TX-77437",http://www.homesinelcampo.com,,2025-05-07 00:00:00+00:00,Land,County Road,El Campo,kacybainremax@gmail.com,2025-11-09 06:52:18.651000+00:00,2025-05-07 00:00:00+00:00,,77437,1,Sale Listing,195000,187,Houston,,195000,5/7/2025,760019,252000,19900,7500000,113.13,89,4,363,1,62
TX,481,Active,"Orchard Dr, Wharton, TX 77488",29.359118,-96.141138,,,thegroundfloorrealtor@gmail.com,FALSE,48,,285000,47425394,,490695,8885197431,Exp Realty LLC,Michael Griffin,8323755851,,285000,Standard,"Orchard-Dr,-Wharton,-TX-77488",,,2025-03-01 00:00:00+00:00,Land,Orchard Dr,Wharton,djones@wandjlaw.com,2025-11-09 06:52:18.655000+00:00,2025-02-28 00:00:00+00:00,,77488,1,Sale Listing,285000,255,Houston,,285000,2/28/2025,411187,150000,14900,6000000,156.11,121,6,363,1,66
TX,481,Active,"N Alabama Rd, Wharton, TX 77488",29.322119,-96.051007,,,roscoe@kw.com,FALSE,48,,189900,67914799,,434293,7134059836,The Sears Group,Roscoe Ford,8323383861,,189900,Standard,"N-Alabama-Rd,-Wharton,-TX-77488",roscoe.kwrealty.com,,2022-01-14 05:56:59.398000+00:00,Land,N Alabama Rd,Wharton,brenda@brendaringe.com,2025-11-09 06:52:18.656000+00:00,2025-02-28 00:00:00+00:00,,77488,1,Sale Listing,189900,255,Houston,,189900,2/28/2025,411187,150000,14900,6000000,156.11,121,6,363,1,66
TX,481,Active,"712 Earl St, El Campo, TX 77437",29.212868,-96.271803,,www.sellingtexasproperties.com,,FALSE,48,,119500,50590633,,213444,9795437006,Re/Max Professionals,Rachel Escobar,9795786497,,119500,Standard,"712-Earl-St,-El-Campo,-TX-77437",,,2024-10-18 00:00:00+00:00,Land,712 Earl St,El Campo,kacybainremax@gmail.com,2025-11-09 06:52:18.657000+00:00,2025-05-23 00:00:00+00:00,,77437,2,Sale Listing,119500,171,Houston,,129120,5/23/2025,760019,252000,19900,7500000,113.13,89,4,363,1,62
TX,481,Active,"County Road, 234, Wharton, TX 77488",29.376629,-96.259834,,www.cemuegge.com,laynemuegge@gmail.com,FALSE,48,,35000,19945685,,72310,9795325252,C. E. Muegge Real Estate,Layne Muegge,8323878525,234,35000,Standard,"County-Road,-234,-Wharton,-TX-77488",,,2021-02-07 05:25:08.011000+00:00,Land,County Road,Wharton,broker@cemuegge.com,2025-11-09 06:52:18.658000+00:00,2025-02-10 00:00:00+00:00,,77488,1,Sale Listing,35000,273,Houston,,35000,2/10/2025,411187,150000,14900,6000000,156.11,121,6,363,1,66
TX,481,Active,"2115 County Rd, 239, Wharton, TX 77488",29.369219,-96.14407,2009,,harrisonjrraymond221@gmail.com,FALSE,48,4,390000,68072918,,136038,9795328000,"R C Harrison Jr., Realtors",Raymond C Harrison,9795328000,239,390000,Standard,"2115-County-Rd,-239,-Wharton,-TX-77488",,,2025-07-17 00:00:00+00:00,Land,2115 County Rd,Wharton,,2025-11-09 06:52:18.665000+00:00,2025-03-11 00:00:00+00:00,2,77488,1,Sale Listing,390000,244,Houston,1596,390000,3/11/2025,411187,150000,14900,6000000,156.11,121,6,363,1,66
TX,481,Active,"1101 N Mechanic St, El Campo, TX 77437",29.205084,-96.277067,,www.zalmanandcompany.com,,FALSE,48,,225000,44045645,,15002,9795432228,Zalman & Company,Alexandra Holub,9795432228,,225000,Standard,"1101-N-Mechanic-St,-El-Campo,-TX-77437",,,2025-01-29 00:00:00+00:00,Land,1101 N Mechanic St,El Campo,dzalman@zalmanandcompany.com,2025-11-09 06:52:18.667000+00:00,2025-01-28 00:00:00+00:00,,77437,1,Sale Listing,225000,286,Houston,,225000,1/28/2025,760019,252000,19900,7500000,113.13,89,4,363,1,62
TX,481,Active,"817 Walnut St, Wharton, TX 77488",29.316723,-96.093419,1990,https://www.har.com/web/countrypriderealestate,stacier@remax.net,FALSE,48,2,110000,63136057,,,9793320753,Country Pride Real Estate,Stacie Reitz,9792214163,,110000,Standard,"817-Walnut-St,-Wharton,-TX-77488",http://www.staciereitz.com,,2025-05-06 00:00:00+00:00,Manufactured,817 Walnut St,Wharton,broker@countrypridetx.com,2025-11-09 06:52:18.668000+00:00,2025-05-05 00:00:00+00:00,2,77488,1,Sale Listing,110000,189,Houston,,110000,5/5/2025,148675,119900,110000,184900,88,56,10,188,0,4
TX,481,Active,"1101 S Mechanic St, El Campo, TX 77437",29.185925,-96.260245,,,melissarod@therealestateservice.com,FALSE,48,,110000,98543466,,43560,9795432523,The Real Estate Service,Melissa Rod,9795432523,,110000,Standard,"1101-S-Mechanic-St,-El-Campo,-TX-77437",,,2025-03-07 00:00:00+00:00,Land,1101 S Mechanic St,El Campo,melissarod@therealestateservice.com,2025-11-09 06:52:18.674000+00:00,2025-03-06 00:00:00+00:00,,77437,1,Sale Listing,110000,249,Houston,,110000,3/6/2025,760019,252000,19900,7500000,113.13,89,4,363,1,62
TX,481,Active,"1403 Bailey St, Wharton, TX 77488",29.317344,-96.112826,,,cenoveronica@gmail.com,FALSE,48,,26500,67299520,,7248,7138996667,Ceno Realty Group,Veronica Ceno,7138998478,,26500,Standard,"1403-Bailey-St,-Wharton,-TX-77488",,,2020-09-15 08:45:19.857000+00:00,Land,1403 Bailey St,Wharton,claudiaceno@gmail.com,2025-11-09 06:52:18.675000+00:00,2025-05-08 00:00:00+00:00,,77488,1,Sale Listing,26500,186,Houston,,26500,5/8/2025,411187,150000,14900,6000000,156.11,121,6,363,1,66
TX,481,Active,"209 Moutray Ave, Wharton, TX 77488",29.306736,-96.09176,,,dionne@dionnerandle.com,FALSE,48,,22500,36169287,,6538,7132346888,"MOD Realty, LLC",Dionne Randle,7132590523,,22500,Standard,"209-Moutray-Ave,-Wharton,-TX-77488",https://www.therandleteam.com/,,2025-01-07 00:00:00+00:00,Land,209 Moutray Ave,Wharton,dionne@dionnerandle.com,2025-11-09 06:52:18.677000+00:00,2025-01-07 00:00:00+00:00,,77488,1,Sale Listing,22500,307,Houston,,22500,1/7/2025,411187,150000,14900,6000000,156.11,121,6,363,1,66
TX,481,Active,"S Meadow Ln, El Campo, TX 77437",29.1807,-96.2892,,,,FALSE,48,,500000,9214664,,2297572,9795320007,Hudgins-Groover Real Estate,Richard Hudgins,9795331776,,500000,Standard,"S-Meadow-Ln,-El-Campo,-TX-77437",,,2025-01-21 00:00:00+00:00,Land,S Meadow Ln,El Campo,mikegroover@sbcglobal.net,2025-11-09 06:52:18.677000+00:00,2025-01-20 00:00:00+00:00,,77437,1,Sale Listing,500000,294,Houston,,500000,1/20/2025,760019,252000,19900,7500000,113.13,89,4,363,1,62
TX,481,Active,"County Road, 222, Wharton, TX 77488",29.358091,-96.093824,,,rene@renesorola.com,FALSE,48,,1553846,79020492,,621601,7136218001,Keller Williams Realty Metropolitan,Rene Sorola,8325885842,222,1553846,Standard,"County-Road,-222,-Wharton,-TX-77488",http://www.renesorola.com/,,2024-11-16 00:00:00+00:00,Land,County Road,Wharton,klrw80@kw.com,2025-11-09 06:52:18.679000+00:00,2024-11-15 00:00:00+00:00,,77488,1,Sale Listing,1553846,360,Houston,,1553846,11/15/2024,411187,150000,14900,6000000,156.11,121,6,363,1,66
TX,481,Active,"1310 N Wharton St, El Campo, TX 77437",29.210305,-96.274914,,www.sellingtexasproperties.com,,FALSE,48,,72500,32840353,,43560,9795437006,Re/Max Professionals,Rachel Escobar,9795786497,,72500,Standard,"1310-N-Wharton-St,-El-Campo,-TX-77437",,,2024-10-30 00:00:00+00:00,Land,1310 N Wharton St,El Campo,kacybainremax@gmail.com,2025-11-09 06:52:18.680000+00:00,2024-11-11 00:00:00+00:00,,77437,2,Sale Listing,70000,364,Houston,,72500,11/11/2024,760019,252000,19900,7500000,113.13,89,4,363,1,62
TX,481,Active,"2703 Junior College Blvd, Wharton, TX 77488",29.33247,-96.08138,,http://www.c21olympian.com,kendric.owens@gmail.com,FALSE,48,,28000,97585874,,7501,8325538300,CENTURY 21 Olympian,Kendric Owens,8325538300,,28000,Standard,"2703-Junior-College-Blvd,-Wharton,-TX-77488",,,2024-11-11 00:00:00+00:00,Land,2703 Junior College Blvd,Wharton,broker@c21olympian.com,2025-11-09 06:52:18.684000+00:00,2024-11-11 00:00:00+00:00,,77488,1,Sale Listing,28000,364,Houston,,28000,11/11/2024,411187,150000,14900,6000000,156.11,121,6,363,1,66
TX,481,Active,"13822 County Rd, 394, El Campo, TX 77437",29.288422,-96.459625,,,kacy@kacybain.com,FALSE,48,,252000,778305,,609840,9793183883,RE/MAX Professionals,Kacy Bain,9795417096,394,252000,Standard,"13822-County-Rd,-394,-El-Campo,-TX-77437",http://www.kacybain.com,,2023-06-28 00:00:00+00:00,Land,13822 County Rd,El Campo,,2025-11-09 06:52:18.684000+00:00,2025-02-07 00:00:00+00:00,,77437,2,Sale Listing,252000,276,MatagordaCounty,,280000,2/7/2025,760019,252000,19900,7500000,113.13,89,4,363,1,62
TX,481,Active,"County Road, 390, El Campo, TX 77437",29.221288,-96.392342,,,melissarod@therealestateservice.com,FALSE,48,,305000,71506678,,900821,9795432523,The Real Estate Service,Melissa Rod,9795432523,390,305000,Standard,"County-Road,-390,-El-Campo,-TX-77437",,,2025-05-06 00:00:00+00:00,Land,County Road,El Campo,melissarod@therealestateservice.com,2025-11-09 06:52:18.685000+00:00,2025-05-06 00:00:00+00:00,,77437,1,Sale Listing,305000,188,Houston,,305000,5/6/2025,760019,252000,19900,7500000,113.13,89,4,363,1,62
TX,481,Active,"2320 County Rd, 166, Wharton, TX 77488",29.32785,-96.077947,,www.cemuegge.com,vanessa@cemuegge.com,FALSE,48,,1886817,93260106,,5136861,9795325252,C. E. Muegge Real Estate,Charles Muegge,9795335252,166,1886817,Standard,"2320-County-Rd,-166,-Wharton,-TX-77488",,,2024-11-17 00:00:00+00:00,Land,2320 County Rd,Wharton,broker@cemuegge.com,2025-11-09 06:52:18.689000+00:00,2024-11-16 00:00:00+00:00,,77488,1,Sale Listing,1886817,359,Houston,,1886817,11/16/2024,411187,150000,14900,6000000,156.11,121,6,363,1,66
TX,481,Active,"1617 Azalea Dr, Wharton, TX 77488",29.314788,-96.115593,,www.cemuegge.com,vanessa@cemuegge.com,FALSE,48,,19500,85908078,,8124,9795325252,C. E. Muegge Real Estate,Charles Muegge,9795335252,,19500,Standard,"1617-Azalea-Dr,-Wharton,-TX-77488",,,2024-10-30 00:00:00+00:00,Land,1617 Azalea Dr,Wharton,broker@cemuegge.com,2025-11-09 06:52:18.692000+00:00,2024-10-29 00:00:00+00:00,,77488,1,Sale Listing,19500,377,Houston,,19500,10/29/2024,411187,150000,14900,6000000,156.11,121,6,363,1,66
TX,481,Active,"2709 Junior College Blvd, Wharton, TX 77488",29.3326,-96.08133,,http://www.c21olympian.com,kendric.owens@gmail.com,FALSE,48,,28000,6816265,,7501,8325538300,CENTURY 21 Olympian,Kendric Owens,8325538300,,28000,Standard,"2709-Junior-College-Blvd,-Wharton,-TX-77488",,,2024-11-11 00:00:00+00:00,Land,2709 Junior College Blvd,Wharton,broker@c21olympian.com,2025-11-09 06:52:18.693000+00:00,2024-11-11 00:00:00+00:00,,77488,1,Sale Listing,28000,364,Houston,,28000,11/11/2024,411187,150000,14900,6000000,156.11,121,6,363,1,66
TX,481,Active,"Tbd County Rd, 414 Lot 4, El Campo, TX 77437",29.129481,-96.237076,,www.jlarealestate.com,smrockey@att.net,FALSE,48,,148000,6324888,,477853,2817442611,JLA Realty,Steven Rockey,8326303111,414 Lot 4,148000,Standard,"Tbd-County-Rd,-414-Lot-4,-El-Campo,-TX-77437",http://www.stevesealsdeals.com,,2025-07-17 00:00:00+00:00,Land,Tbd County Rd,El Campo,maryleec.jla@gmail.com,2025-11-09 06:52:18.694000+00:00,2024-10-15 00:00:00+00:00,,77437,1,Sale Listing,148000,391,Houston,,148000,10/15/2024,760019,252000,19900,7500000,113.13,89,4,363,1,62
TX,481,Active,"2710 Junior College Blvd, Wharton, TX 77488",29.332731,-96.08128,,http://www.c21olympian.com,kendric.owens@gmail.com,FALSE,48,,28000,30841944,,7501,8325538300,CENTURY 21 Olympian,Kendric Owens,8325538300,,28000,Standard,"2710-Junior-College-Blvd,-Wharton,-TX-77488",,,2024-11-11 00:00:00+00:00,Land,2710 Junior College Blvd,Wharton,broker@c21olympian.com,2025-11-09 06:52:18.696000+00:00,2024-11-11 00:00:00+00:00,,77488,1,Sale Listing,28000,364,Houston,,28000,11/11/2024,411187,150000,14900,6000000,156.11,121,6,363,1,66
TX,481,Active,"County Road, 316, El Campo, TX 77437",29.116979,-96.296656,2000,,kgsampson@comcast.net,FALSE,48,,1995999,58439946,,6098400,8885197431,Exp Realty LLC,Katie Sampson,7138983411,316,1995999,Standard,"County-Road,-316,-El-Campo,-TX-77437",,,2025-05-28 00:00:00+00:00,Land,County Road,El Campo,djones@wandjlaw.com,2025-11-09 06:52:18.702000+00:00,2024-10-15 00:00:00+00:00,,77437,1,Sale Listing,1995999,391,Houston,,1995999,10/15/2024,760019,252000,19900,7500000,113.13,89,4,363,1,62
TX,481,Active,"4220 Lee Ln, Wharton, TX 77488",29.351232,-96.070932,,,,FALSE,48,,480000,74601440,,1306800,9795320007,Hudgins-Groover Real Estate,Richard Hudgins,9795331776,,480000,Standard,"4220-Lee-Ln,-Wharton,-TX-77488",,,2025-01-01 00:00:00+00:00,Land,4220 Lee Ln,Wharton,mikegroover@sbcglobal.net,2025-11-09 06:52:18.703000+00:00,2024-12-31 00:00:00+00:00,,77488,1,Sale Listing,480000,314,Houston,,480000,12/31/2024,411187,150000,14900,6000000,156.11,121,6,363,1,66
TX,481,Active,"Tbd County Rd, 414 Lot 1, El Campo, TX 77437",29.129387,-96.238782,,www.jlarealestate.com,smrockey@att.net,FALSE,48,,145900,41406825,,474368,2817442611,JLA Realty,Steven Rockey,8326303111,414 Lot 1,145900,Standard,"Tbd-County-Rd,-414-Lot-1,-El-Campo,-TX-77437",http://www.stevesealsdeals.com,,2025-07-17 00:00:00+00:00,Land,Tbd County Rd,El Campo,maryleec.jla@gmail.com,2025-11-09 06:52:18.704000+00:00,2024-09-16 00:00:00+00:00,,77437,1,Sale Listing,145900,420,Houston,,145900,9/16/2024,760019,252000,19900,7500000,113.13,89,4,363,1,62
TX,481,Active,"W Caney St, Wharton, TX 77488",29.312652,-96.103672,,powersrealestate.com,jennifer@thedoublejgroup.com,FALSE,48,,95000,22665405,,13225,2104527853,Powers Real Estate,Jennifer Hernandez,9795332995,,95000,Standard,"W-Caney-St,-Wharton,-TX-77488",http://www.har/jennifershernandez,,2025-02-22 00:00:00+00:00,Land,W Caney St,Wharton,kclark@clarkrealtysa.com,2025-11-09 06:52:18.708000+00:00,2025-02-22 00:00:00+00:00,,77488,1,Sale Listing,95000,261,Houston,,95000,2/22/2025,411187,150000,14900,6000000,156.11,121,6,363,1,66
TX,481,Active,"201 County Rd, 224, Wharton, TX 77488",29.35247,-96.113183,,,,FALSE,48,,3360000,59032203,,3662612,8326127077,Texas Power Real Estate,Diana Power,,224,3360000,Standard,"201-County-Rd,-224,-Wharton,-TX-77488",http://www.fortbendrealestate.info,,2024-12-15 00:00:00+00:00,Land,201 County Rd,Wharton,diana@fortbendrealestate.info,2025-11-09 06:52:18.709000+00:00,2024-12-14 00:00:00+00:00,,77488,1,Sale Listing,3360000,331,Houston,,3360000,12/14/2024,411187,150000,14900,6000000,156.11,121,6,363,1,66
TX,481,Active,"W Loop St, El Campo, TX 77437",29.214731,-96.290103,,www.radleyco.com,,FALSE,48,,199000,24768508,,70114,9795438169,Cori Radley & Co,Natalie Irby,9795781390,,199000,Standard,"W-Loop-St,-El-Campo,-TX-77437",,,2024-03-26 00:00:00+00:00,Land,W Loop St,El Campo,cori@radleyco.com,2025-11-09 06:52:18.711000+00:00,2024-08-28 00:00:00+00:00,,77437,1,Sale Listing,199000,439,Houston,,199000,8/28/2024,760019,252000,19900,7500000,113.13,89,4,363,1,62
TX,481,Active,"4380 County Rd, 357, El Campo, TX 77437",29.214231,-96.324129,2013,www.sellingtexasproperties.com,jason.litton1@remax.net,FALSE,48,,995000,74969441,,4031914,9795437006,Re/Max Professionals,Jason Litton,9795782225,357,995000,Standard,"4380-County-Rd,-357,-El-Campo,-TX-77437",,,2024-09-11 00:00:00+00:00,Land,4380 County Rd,El Campo,kacybainremax@gmail.com,2025-11-09 06:52:18.712000+00:00,2024-09-10 00:00:00+00:00,,77437,1,Sale Listing,995000,426,Houston,,995000,9/10/2024,760019,252000,19900,7500000,113.13,89,4,363,1,62
TX,481,Active,"Wharton St, El Campo, TX 77437",29.217579,-96.285295,,www.zalmanandcompany.com,,FALSE,48,,750000,43647467,,412078,9795432228,Zalman & Company,Daniel Zalman,9795432228,,750000,Standard,"Wharton-St,-El-Campo,-TX-77437",www.zalmanpetty.com,,,Land,Wharton St,El Campo,dzalman@zalmanandcompany.com,2025-11-09 06:52:18.713000+00:00,2025-02-28 00:00:00+00:00,,77437,1,Sale Listing,750000,255,Houston,,750000,2/28/2025,760019,252000,19900,7500000,113.13,89,4,363,1,62
TX,481,Active,"7290 Peach St, Wharton, TX 77488",29.345445,-96.19834,,www.kwconroe.com,sswatts@kw.com,FALSE,48,,545000,26041581,,1546380,9365253200,Keller Williams Advantage Realty,Susan Watts,8327597209,,545000,Standard,"7290-Peach-St,-Wharton,-TX-77488",,,2024-12-19 00:00:00+00:00,Land,7290 Peach St,Wharton,ruthsmith@kw.com,2025-11-09 06:52:18.718000+00:00,2024-12-18 00:00:00+00:00,,77488,1,Sale Listing,545000,327,Houston,,545000,12/18/2024,411187,150000,14900,6000000,156.11,121,6,363,1,66
TX,481,Active,"US 59 Hwy, El Campo, TX 77437",29.227118,-96.217581,,www.sellingtexasproperties.com,kacy@kacybain.com,FALSE,48,,3486105,553423,,2040612,9795437006,Re/Max Professionals,Kacy Bain,9795417096,,3486105,Standard,"US-59-Hwy,-El-Campo,-TX-77437",http://www.kacybain.com,,2024-08-10 00:00:00+00:00,Land,US 59 Hwy,El Campo,kacybainremax@gmail.com,2025-11-09 06:52:18.732000+00:00,2024-08-09 00:00:00+00:00,,77437,1,Sale Listing,3486105,458,CentralTexas,,3486105,8/9/2024,760019,252000,19900,7500000,113.13,89,4,363,1,62
TX,481,Active,"Earl St, El Campo, TX 77437",29.210998,-96.274203,,,susanradley@susanradleyrealtors.com,FALSE,48,,55000,94806897,,55321,9795436666,"Susan Radley, Realtors",Susan Radley,9795436666,,55000,Standard,"Earl-St,-El-Campo,-TX-77437",www.susanradleyrealtors.com,,2022-09-06 08:01:03.301000+00:00,Land,Earl St,El Campo,susanradley@susanradleyrealtors.com,2025-11-09 06:52:18.734000+00:00,2024-07-02 00:00:00+00:00,,77437,1,Sale Listing,55000,496,Houston,,55000,7/2/2024,760019,252000,19900,7500000,113.13,89,4,363,1,62
